date,mlp_wide_vote,wide_deep_vote,resnet_mlp_vote,mlp_small_vote,se_mlp_vote,stacked_gru_ln_vote,ensemble_vote_pred,Date,Close,High,Low,Open,Volume,forward_return_10,forward_return_15,forward_return_30,forward_return_60,close_diff_next_day,target_period,forward_binary_10,forward_binary_15,forward_binary_30,forward_binary_60,predicted_horizon_days,predicted_return
2024-01-09,0,0,0,0,0,0,0,2024-01-09,4756.5,4765.47021484375,4730.35009765625,4741.93017578125,3529960000,-0.023015026893556,-0.0183979247655985,-0.064975004888063,-0.0860512297804341,-26.9501953125,1,0,1,0,0,60,-0.0860512297804341
2024-01-10,0,0,0,0,0,0,0,2024-01-10,4783.4501953125,4790.7998046875,4756.2001953125,4759.93994140625,3498680000,-0.0226208291929556,-0.0250173245552269,-0.060004248760922,-0.0805283591573321,3.2099609375,0,1,0,0,0,60,-0.0805283591573321
2024-01-11,0,0,0,0,0,0,0,2024-01-11,4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000,-0.0226396758934847,-0.0359717005016034,-0.0570643754038686,-0.0824716567059322,-3.58984375,0,1,0,0,0,60,-0.0824716567059322
2024-01-12,0,0,0,0,0,0,0,2024-01-12,4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000,-0.029241505564434,-0.032163886247731,-0.0579636971252138,-0.0730161469529115,17.85009765625,0,1,0,0,0,60,-0.0730161469529115
2024-01-16,0,0,0,0,0,0,0,2024-01-16,4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000,-0.0322824763276348,-0.0379978323053522,-0.0599199566054389,-0.0832996874904615,26.77001953125,0,1,0,0,0,60,-0.0832996874904615
2024-01-17,0,0,0,0,0,0,0,2024-01-17,4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000,-0.0219660816508363,-0.0512206249084178,-0.0700630180946715,-0.0749891544099427,-41.72998046875,0,1,0,0,0,60,-0.0749891544099427
2024-01-18,0,0,0,0,0,0,0,2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,-0.0255289749267432,-0.0434121879066641,-0.0693273476960746,-0.0554899013727442,-58.8701171875,0,1,0,0,0,60,-0.0554899013727442
2024-01-19,0,0,0,0,0,0,0,2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,-0.0239582883031832,-0.0371621848061153,-0.0567419533685452,-0.0418893123130066,-10.6201171875,0,1,0,0,0,60,-0.0418893123130066
2024-01-22,0,0,0,0,0,0,0,2024-01-22,4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000,-0.0186897497005544,-0.0341328424047772,-0.0449370858300705,-0.0342040230281777,-14.169921875,0,1,0,0,0,60,-0.0342040230281777
2024-01-23,0,0,0,0,0,0,0,2024-01-23,4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000,-0.0180915870207583,-0.017881442715622,-0.0470462233278761,-0.0292389757389182,-3.94970703125,1,0,1,0,0,60,-0.0292389757389182
2024-01-24,0,0,0,0,0,0,0,2024-01-24,4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000,-0.0253270736331979,-0.0264107869434161,-0.0559995940267781,-0.0198662385613838,-25.6103515625,3,0,0,0,1,60,-0.0198662385613838
2024-01-25,0,0,0,0,0,0,0,2024-01-25,4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000,-0.0207586764780591,-0.0269536982591886,-0.0447977507970073,-0.0232387217372856,3.18994140625,0,1,0,0,0,60,-0.0232387217372856
2024-01-26,0,0,0,0,0,0,0,2024-01-26,4890.97021484375,4906.68994140625,4881.47021484375,4888.91015625,3353400000,-0.0269843198749778,-0.022894418297898,-0.0443478683144015,-0.0354161968151336,-36.9599609375,1,0,1,0,0,60,-0.0354161968151336
2024-01-29,0,0,0,0,0,0,0,2024-01-29,4927.93017578125,4929.31005859375,4887.39990234375,4892.9501953125,3525160000,-0.0187002514796696,-0.0095627567998096,-0.0477926451791983,-0.0283340287741108,2.9599609375,1,0,1,0,0,60,-0.0283340287741108
2024-01-30,0,0,0,0,0,0,0,2024-01-30,4924.97021484375,4931.08984375,4916.27001953125,4925.89013671875,3836130000,-0.0056932646115591,-0.0114074415014183,-0.0465296063592806,-0.0244531376037753,79.3203125,0,1,0,0,0,60,-0.0244531376037753
2024-01-31,0,0,0,0,0,0,0,2024-01-31,4845.64990234375,4906.75,4845.14990234375,4899.18994140625,4696120000,-0.0309901994576844,-0.0474500628081315,-0.0591847904041862,-0.049865108852149,-60.5400390625,0,1,0,0,0,60,-0.049865108852149
2024-02-01,0,0,0,0,0,0,0,2024-02-01,4906.18994140625,4906.97021484375,4853.52001953125,4861.10986328125,4386090000,-0.0245619624795417,-0.0358846624528322,-0.041214813259795,-0.0410424172134993,-52.419921875,0,1,0,0,0,60,-0.0410424172134993
2024-02-02,0,0,0,0,0,0,0,2024-02-02,4958.60986328125,4975.2900390625,4907.990234375,4916.06005859375,3974350000,-0.0093815414801109,-0.0218797258475089,-0.037054670523796,-0.0153067561787719,15.7998046875,0,1,0,0,0,60,-0.0153067561787719
2024-02-05,0,0,0,0,0,0,0,2024-02-05,4942.81005859375,4957.18994140625,4918.08984375,4957.18994140625,4023640000,-0.0065721320169376,-0.0266572103591566,-0.0455149681469806,-0.0150606222445706,-11.419921875,0,1,0,0,0,60,-0.0150606222445706
2024-02-06,0,0,0,0,0,0,0,2024-02-06,4954.22998046875,4957.77001953125,4934.8798828125,4950.16015625,4440880000,-0.0055341092174777,-0.0227880196492915,-0.0517530711619097,-0.0217152187122341,-40.830078125,0,1,0,0,0,60,-0.0217152187122341
2024-02-07,0,0,0,0,0,0,0,2024-02-07,4995.06005859375,4999.89013671875,4969.0498046875,4973.0498046875,4895590000,-0.0180792585156202,-0.0198596150811508,-0.0470224794411147,-0.025884441339766,-2.85009765625,0,1,0,0,0,60,-0.025884441339766
2024-02-08,0,0,0,0,0,0,0,2024-02-08,4997.91015625,5000.39990234375,4987.08984375,4995.16015625,4341860000,-0.0178607239282193,-0.0270912502352496,-0.0451398330963997,-0.0352903388036895,-28.69970703125,0,1,0,0,0,60,-0.0352903388036895
2024-02-09,0,0,0,0,0,0,0,2024-02-09,5026.60986328125,5030.06005859375,5000.33984375,5004.169921875,3912990000,-0.0084662530242294,-0.0203354794062458,-0.0367138951008308,-0.0310523596133809,4.77001953125,0,1,0,0,0,60,-0.0310523596133809
2024-02-12,0,0,0,0,0,0,0,2024-02-12,5021.83984375,5048.39013671875,5016.830078125,5026.830078125,3805740000,-0.0110945909914632,-0.0111860552875544,-0.0349259993401478,-0.031966196890388,68.669921875,0,1,0,0,0,60,-0.031966196890388
2024-02-13,0,0,0,0,0,0,0,2024-02-13,4953.169921875,4971.2998046875,4920.31005859375,4967.93994140625,4302190000,-0.0229971140921756,-0.0296957840740699,-0.0562676692367262,-0.0500395376251727,-47.4501953125,0,1,0,0,0,60,-0.0500395376251727
2024-02-14,0,0,0,0,0,0,0,2024-02-14,5000.6201171875,5002.52001953125,4956.4501953125,4976.43994140625,3845600000,-0.0187686095864574,-0.0303914697148994,-0.0482895078845104,-0.0425184103027201,-29.10986328125,0,1,0,0,0,60,-0.0425184103027201
2024-02-15,0,0,0,0,0,0,0,2024-02-15,5029.72998046875,5032.72021484375,4999.43994140625,5003.14013671875,4137970000,-0.0208971041960926,-0.0183383385825472,-0.0408179684206733,-0.0367122246964221,24.16015625,1,0,1,0,0,60,-0.0367122246964221
2024-02-16,0,0,0,0,0,0,0,2024-02-16,5005.56982421875,5038.7001953125,4999.52001953125,5031.1298828125,3833270000,-0.0244360920143591,-0.0219561226731832,-0.0384647599741837,-0.0459548406772474,30.06005859375,1,0,1,0,0,60,-0.0459548406772474
2024-02-20,0,0,0,0,0,0,0,2024-02-20,4975.509765625,4993.7099609375,4955.02001953125,4989.31982421875,4034880000,-0.0203085738733737,-0.0385990012409716,-0.0452808041725708,-0.0626659274584308,-6.2900390625,0,1,0,0,0,60,-0.0626659274584308
2024-02-21,0,0,0,0,0,0,0,2024-02-21,4981.7998046875,4983.2099609375,4946.0,4963.02978515625,3788390000,-0.0240873158743926,-0.0355274420750282,-0.0321358867241298,-0.0595231895104753,-105.22998046875,0,1,0,0,0,60,-0.0595231895104753
2024-02-22,0,0,0,0,0,0,0,2024-02-22,5087.02978515625,5094.39013671875,5038.830078125,5038.830078125,4051710000,-0.0136368374496663,-0.01231927811643,-0.0225408144194561,-0.0407748867356584,-1.77001953125,1,0,1,0,0,60,-0.0407748867356584
2024-02-23,0,0,0,0,0,0,0,2024-02-23,5088.7998046875,5111.06005859375,5081.4599609375,5100.919921875,3672790000,-0.0068095722258271,-0.0055285406210041,-0.0218342586861226,-0.0413196517355729,19.27001953125,1,0,1,0,0,60,-0.0413196517355729
2024-02-26,0,0,0,0,0,0,0,2024-02-26,5069.52978515625,5097.66015625,5068.91015625,5093.0,3683930000,-0.009458914485952,-0.015514395394202,-0.0269448736894905,-0.0473333878986788,-8.650390625,0,1,0,0,0,60,-0.0473333878986788
2024-02-27,0,0,0,0,0,0,0,2024-02-27,5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000,-0.0187603435924283,-0.0193742204581207,-0.0159786303157983,-0.0431183660761176,8.42041015625,2,0,0,1,0,60,-0.0431183660761176
2024-02-28,0,0,0,0,0,0,0,2024-02-28,5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000,-0.0184984622190838,-0.0296404998045798,-0.024869936394565,-0.0376017654295263,-26.51025390625,0,1,0,0,0,60,-0.0376017654295263
2024-02-29,0,0,0,0,0,0,0,2024-02-29,5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000,-0.0105252250553483,-0.027713238611439,-0.0052972797201571,-0.0392952289414267,-40.81005859375,2,0,0,1,0,60,-0.0392952289414267
2024-03-01,0,0,0,0,0,0,0,2024-03-01,5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000,0.0039065631023493,-0.0185511568947388,0.0148682206241637,-0.0318429487326961,6.1298828125,2,0,0,1,0,60,-0.0318429487326961
2024-03-04,0,0,0,0,0,0,0,2024-03-04,5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000,-0.0035867586723777,-0.0167183922151825,0.0157461058599819,-0.0258213947268834,52.30029296875,2,0,0,1,0,60,-0.0258213947268834
2024-03-05,0,0,0,0,0,0,0,2024-03-05,5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000,-0.0192835135590784,-0.0240085045114297,0.0112380688671396,-0.0299552435899026,-26.10986328125,2,0,0,1,0,60,-0.0299552435899026
2024-03-06,0,0,0,0,0,0,0,2024-03-06,5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000,-0.0229414481577701,-0.0273851073988167,0.0186863707609656,-0.0327332411822721,-52.60009765625,2,0,0,1,0,60,-0.0327332411822721
2024-03-07,0,0,0,0,0,0,0,2024-03-07,5157.35986328125,5165.6201171875,5128.2099609375,5132.3798828125,4137980000,-0.0160582740774201,-0.0184590353844642,0.0382768431419713,-0.023855858233746,33.669921875,2,0,0,1,0,60,-0.023855858233746
2024-03-08,2,2,2,2,2,2,2,2024-03-08,5123.68994140625,5189.259765625,5117.5,5164.4599609375,4208870000,-0.0211093677833718,-0.022899569904428,0.0225701196555077,-0.0316838281596624,5.75,2,0,0,1,0,15,-0.022899569904428
2024-03-11,2,2,2,2,2,2,2,2024-03-11,5117.93994140625,5124.66015625,5091.14013671875,5111.9599609375,3896430000,-0.0192116425668061,-0.0168792399642864,0.0093461534831864,-0.0440957284930587,-57.330078125,2,0,0,1,0,15,-0.0168792399642864
2024-03-12,2,2,2,2,2,2,2,2024-03-12,5175.27001953125,5179.8701171875,5114.47998046875,5134.2998046875,4080510000,-0.0054404963830115,-0.0069500686396457,0.020435272114391,-0.0331947077323421,9.9599609375,2,0,0,1,0,15,-0.0069500686396457
2024-03-13,2,2,2,2,2,2,2,2024-03-13,5165.31005859375,5179.14013671875,5151.8798828125,5173.490234375,4282890000,-0.0158484006003214,0.0035164871442223,0.0231538062458434,-0.0339780264817495,14.830078125,2,0,0,1,0,15,0.0035164871442223
2024-03-14,2,2,2,2,2,2,2,2024-03-14,5150.47998046875,5176.85009765625,5123.2998046875,5175.14013671875,4687970000,-0.0197684043234637,-0.0103490288678844,0.0099059639523058,-0.0392311687384289,33.39013671875,2,0,0,1,0,15,-0.0103490288678844
2024-03-15,2,2,2,2,2,2,2,2024-03-15,5117.08984375,5136.85986328125,5104.35009765625,5123.31005859375,7753670000,-0.0241582249620806,-0.0163963660408118,0.0001798067478304,-0.0480399285834645,-32.330078125,2,0,0,1,0,15,-0.0163963660408118
2024-03-18,2,2,2,2,2,2,2,2024-03-18,5149.419921875,5175.60009765625,5145.47021484375,5154.77001953125,4036220000,-0.0108321540901518,-0.0116106098878564,0.0225847861548422,-0.0501030014675378,-29.08984375,2,0,0,1,0,15,-0.0116106098878564
2024-03-19,2,2,2,2,2,2,2,2024-03-19,5178.509765625,5180.31005859375,5131.58984375,5139.08984375,4031760000,-0.0063284141899491,0.0034626768061398,0.0319065725350209,-0.0469714152206536,-46.1103515625,2,0,0,1,0,15,0.0034626768061398
2024-03-20,2,2,2,2,2,2,2,2024-03-20,5224.6201171875,5226.18994140625,5171.5498046875,5181.68994140625,4064850000,0.0150392458900006,0.0049162845409913,0.0316772472825002,-0.0381066309646143,-16.90966796875,2,0,0,1,0,15,0.0049162845409913
2024-03-21,0,0,0,0,0,0,0,2024-03-21,5241.52978515625,5261.10009765625,5240.66015625,5253.43017578125,4207730000,0.0071459479055566,0.0230548844039271,0.0221810458749875,-0.0423333563799298,7.349609375,1,0,1,0,0,60,-0.0423333563799298
2024-03-22,0,0,0,0,0,0,0,2024-03-22,5234.18017578125,5246.08984375,5229.8701171875,5242.47998046875,3374700000,0.0061106603363181,0.0340510641524272,0.0103151169502127,-0.046081326195644,15.990234375,1,0,1,0,0,60,-0.046081326195644
2024-03-25,0,0,0,0,0,0,0,2024-03-25,5218.18994140625,5229.08984375,5216.08984375,5219.52001953125,3331360000,0.0015892376083139,0.0330164805465058,0.0058773145991166,-0.0465872582266546,14.60986328125,1,0,1,0,0,60,-0.0465872582266546
2024-03-26,0,0,0,0,0,0,0,2024-03-26,5203.580078125,5235.16015625,5203.419921875,5228.85009765625,3871790000,0.0083206618304434,0.0361136070770016,0.0030669176122619,-0.0477691099224754,-44.91015625,1,0,1,0,0,60,-0.0477691099224754
2024-03-27,0,0,0,0,0,0,0,2024-03-27,5248.490234375,5249.259765625,5213.919921875,5226.31005859375,3850500000,0.0095075215950899,0.0473686743954411,0.0065994683116517,-0.0365977672968883,-5.85986328125,1,0,1,0,0,60,-0.0365977672968883
2024-03-28,0,0,0,0,0,0,0,2024-03-28,5254.35009765625,5264.85009765625,5245.81982421875,5248.02978515625,3998270000,0.0255571850413962,0.0578028636315335,0.006063921360121,-0.0393011381177214,10.580078125,1,0,1,0,0,60,-0.0393011381177214
2024-04-01,0,0,0,0,0,0,0,2024-04-01,5243.77001953125,5263.9501953125,5229.2001953125,5257.97021484375,3325930000,0.0359456088187775,0.0465353285695393,0.004280463550272,-0.0427408107096528,37.9599609375,1,0,1,0,0,60,-0.0427408107096528
2024-04-02,0,0,0,0,0,0,0,2024-04-02,5205.81005859375,5208.33984375,5184.0498046875,5204.2900390625,3886590000,0.0305657029557804,0.0266756582848683,-0.0077897100296215,-0.0505319390523646,-5.68017578125,0,1,0,0,0,60,-0.0505319390523646
2024-04-03,0,0,0,0,0,0,0,2024-04-03,5211.490234375,5228.75,5194.3701171875,5194.3701171875,3703250000,0.0376886420340274,0.027577002816487,-0.01820967187194,-0.0455985091025598,64.2802734375,0,1,0,0,0,60,-0.0455985091025598
2024-04-04,0,0,0,0,0,0,0,2024-04-04,5147.2099609375,5256.58984375,5146.06005859375,5244.0498046875,4075680000,0.0271575696785293,0.0195685066993811,-0.0282966404174749,-0.0598857538724749,-57.1298828125,0,1,0,0,0,60,-0.0598857538724749
2024-04-05,0,0,0,0,0,0,0,2024-04-05,5204.33984375,5222.18017578125,5157.2099609375,5158.9501953125,3386780000,0.0477348268982049,0.0204668043694429,-0.0186545613210157,-0.0553039357047563,1.94970703125,0,1,0,0,0,60,-0.0553039357047563
2024-04-08,0,0,0,0,0,0,0,2024-04-08,5202.39013671875,5219.56982421875,5197.35009765625,5211.3701171875,3278180000,0.0382768601214476,0.0168524924231117,-0.0199203388817087,-0.0604350140747421,-7.52001953125,0,1,0,0,0,60,-0.0604350140747421
2024-04-09,0,0,0,0,0,0,0,2024-04-09,5209.91015625,5224.81005859375,5160.77978515625,5217.02978515625,3400680000,0.0274842683595508,0.0345970893504015,-0.0209530926438817,-0.0641759646997067,49.27001953125,1,0,1,0,0,60,-0.0641759646997067
2024-04-10,0,0,0,0,0,0,0,2024-04-10,5160.64013671875,5178.43017578125,5138.7001953125,5167.8798828125,3845930000,0.017550620996201,0.0283457435800336,-0.0275804333080988,-0.0739675307453292,-38.419921875,1,0,1,0,0,60,-0.0739675307453292
2024-04-11,0,0,0,0,0,0,0,2024-04-11,5199.06005859375,5211.77978515625,5138.77001953125,5172.9501953125,3509380000,0.0298390662920136,0.0266300418782967,-0.0130565444653473,-0.067764260083149,75.64990234375,0,1,0,0,0,60,-0.067764260083149
2024-04-12,0,0,0,0,0,0,0,2024-04-12,5123.41015625,5175.02978515625,5107.93994140625,5171.509765625,3963220000,0.0045981136111095,-0.000854146285073,-0.0341790049711585,-0.0906120235931833,61.59033203125,0,1,0,0,0,60,-0.0906120235931833
2024-04-15,0,0,0,0,0,0,0,2024-04-15,5061.81982421875,5168.43017578125,5052.47021484375,5149.669921875,3950210000,-0.0106232002623422,-0.022954327909976,-0.046026832260184,-0.0936013013045746,10.40966796875,0,1,0,0,0,60,-0.0936013013045746
2024-04-16,0,0,0,0,0,0,0,2024-04-16,5051.41015625,5079.83984375,5039.830078125,5064.58984375,4006200000,0.0031217598832862,-0.0262717647379948,-0.0409231207947109,-0.1004282781302681,29.2001953125,0,1,0,0,0,60,-0.1004282781302681
2024-04-17,0,0,0,0,0,0,0,2024-04-17,5022.2099609375,5077.9599609375,5007.25,5068.97021484375,3596130000,0.0007611652571211,-0.0318948513358184,-0.0407355238348471,-0.1081488968058671,11.08984375,0,1,0,0,0,60,-0.1081488968058671
2024-04-18,0,0,0,0,0,0,0,2024-04-18,5011.1201171875,5056.66015625,5001.89013671875,5031.52001953125,3619760000,-0.0104814336080417,-0.038925363227349,-0.0504763913792497,-0.1157679375201289,43.89013671875,0,1,0,0,0,60,-0.1157679375201289
2024-04-19,0,0,0,0,0,0,0,2024-04-19,4967.22998046875,5019.02001953125,4953.56005859375,5005.43994140625,3878750000,-0.0313117458731022,-0.0489117056213934,-0.0598421334214631,-0.1111327900928083,-43.3701171875,0,1,0,0,0,60,-0.1111327900928083
2024-04-22,0,0,0,0,0,0,0,2024-04-22,5010.60009765625,5038.83984375,4969.39990234375,4987.330078125,3820250000,-0.0328408931970463,-0.0403759566120177,-0.053056457227058,-0.0963082502298482,-59.94970703125,0,1,0,0,0,60,-0.0963082502298482
2024-04-23,0,0,0,0,0,0,0,2024-04-23,5070.5498046875,5076.1201171875,5027.9599609375,5028.85009765625,3751400000,-0.0225823363367941,-0.0335698699354251,-0.0529470308989842,-0.0789191998751135,-1.080078125,0,1,0,0,0,60,-0.0789191998751135
2024-04-24,0,0,0,0,0,0,0,2024-04-24,5071.6298828125,5089.47998046875,5047.02001953125,5084.85986328125,3656740000,-0.0223684314557467,-0.0445579013182761,-0.052555984012204,-0.0885593009142226,23.2099609375,0,1,0,0,0,60,-0.0885593009142226
2024-04-25,0,0,0,0,0,0,0,2024-04-25,5048.419921875,5057.75,4990.580078125,5019.8798828125,3958050000,-0.0317716939072351,-0.046946474711943,-0.0558389485323044,-0.0913146207522555,-51.5400390625,0,1,0,0,0,60,-0.0913146207522555
2024-04-26,0,0,0,0,0,0,0,2024-04-26,5099.9599609375,5114.6201171875,5073.14013671875,5084.64990234375,3604140000,-0.0234975550317692,-0.0383367352303363,-0.0486551564647016,-0.0602841518333905,-16.2099609375,0,1,0,0,0,60,-0.0602841518333905
2024-04-29,0,0,0,0,0,0,0,2024-04-29,5116.169921875,5123.490234375,5088.64990234375,5114.1298828125,3447450000,-0.0201573521330965,-0.0361633880811881,-0.04821106665619,-0.0524242912320147,80.47998046875,0,1,0,0,0,60,-0.0524242912320147
2024-04-30,0,0,0,0,0,0,0,2024-04-30,5035.68994140625,5110.830078125,5035.31005859375,5103.77978515625,4082470000,-0.0402140453212555,-0.0536925751735508,-0.0710824066684026,-0.0775604309640305,17.2998046875,0,1,0,0,0,60,-0.0775604309640305
2024-05-01,0,0,0,0,0,0,0,2024-05-01,5018.39013671875,5096.1201171875,5013.4501953125,5029.02978515625,4544170000,-0.0545877134134926,-0.05438460482506,-0.0764390787451811,-0.0814764601633878,-45.81005859375,1,0,1,0,0,60,-0.0814764601633878
2024-05-02,0,0,0,0,0,0,0,2024-05-02,5064.2001953125,5073.2099609375,5011.0498046875,5049.31982421875,4381660000,-0.0439674346434946,-0.0386571449546073,-0.0676411914975633,-0.06847123303223,-63.58984375,1,0,1,0,0,60,-0.06847123303223
2024-05-03,0,0,0,0,0,0,0,2024-05-03,5127.7900390625,5139.1201171875,5101.22021484375,5122.77978515625,3924990000,-0.0330890148573389,-0.0333533473237969,-0.0631144575760481,-0.0714393965518003,-52.9501953125,0,1,0,0,0,60,-0.0714393965518003
2024-05-06,0,0,0,0,0,0,0,2024-05-06,5180.740234375,5181.0,5142.419921875,5142.419921875,3683250000,-0.0239989697407334,-0.0236145607204348,-0.0558206466474516,-0.0488260615317117,-6.9599609375,1,0,1,0,0,60,-0.0488260615317117
2024-05-07,0,0,0,0,0,0,0,2024-05-07,5187.7001953125,5200.22998046875,5178.9599609375,5187.2001953125,3987890000,-0.0251267910218229,-0.0150466583243052,-0.0521580237115503,-0.0297125369471736,0.0302734375,1,0,1,0,0,60,-0.0297125369471736
2024-05-08,0,0,0,0,0,0,0,2024-05-08,5187.669921875,5191.9501953125,5165.85986328125,5168.97998046875,3842100000,-0.0224872101278196,-0.0091319341821777,-0.0506805943273946,0.0002583413955179,-26.41015625,3,0,0,0,1,60,0.0002583413955179
2024-05-09,0,0,0,0,0,0,0,2024-05-09,5214.080078125,5215.2998046875,5180.41015625,5189.02978515625,3727370000,-0.0102052771571601,-0.0120188669120328,-0.0429140258547858,-0.0049522060169885,-8.60009765625,3,0,0,0,1,60,-0.0049522060169885
2024-05-10,0,0,0,0,0,0,0,2024-05-10,5222.68017578125,5239.66015625,5209.68017578125,5225.490234375,3617900000,-0.0154654789960334,-0.0114925479208122,-0.0450916273953172,0.0044581547805078,1.26025390625,3,0,0,0,1,60,0.0044581547805078
2024-05-13,0,0,0,0,0,0,0,2024-05-13,5221.419921875,5237.259765625,5211.16015625,5233.080078125,4255710000,-0.0159478851581472,-0.0132140297050826,-0.0468208592783913,-0.0184027882639781,-25.26025390625,1,0,1,0,0,60,-0.0184027882639781
2024-05-14,0,0,0,0,0,0,0,2024-05-14,5246.68017578125,5250.3701171875,5217.97998046875,5221.10009765625,4763580000,-0.0038485307017502,-0.0200502450831746,-0.0430777925353093,-0.0182404676541639,-61.4697265625,0,1,0,0,0,60,-0.0182404676541639
2024-05-15,0,0,0,0,0,0,0,2024-05-15,5308.14990234375,5311.759765625,5263.259765625,5263.259765625,4360810000,0.013880278818007,-0.0083710804715045,-0.0278968293391532,-0.0067809859400066,11.0498046875,0,1,0,0,0,60,-0.0067809859400066
2024-05-16,0,0,0,0,0,0,0,2024-05-16,5297.10009765625,5325.490234375,5296.18994140625,5310.06982421875,3817470000,0.0037120408869446,-0.0093305082919384,-0.0325090091986218,-0.0252703730994681,-6.169921875,0,1,0,0,0,60,-0.0252703730994681
2024-05-17,0,0,0,0,0,0,0,2024-05-17,5303.27001953125,5305.4501953125,5283.58984375,5303.10009765625,3578120000,0.003760858075249,-0.010729765409971,-0.0373460485362578,-0.0278522627899253,-4.85986328125,0,1,0,0,0,60,-0.0278522627899253
2024-05-20,0,0,0,0,0,0,0,2024-05-20,5308.1298828125,5325.31982421875,5302.39990234375,5305.35009765625,3420100000,0.0031731167451534,-0.0124997104550919,-0.0413381450511943,-0.0424104262359485,-13.2802734375,0,1,0,0,0,60,-0.0424104262359485
2024-05-21,0,0,0,0,0,0,0,2024-05-21,5321.41015625,5324.31982421875,5297.8701171875,5298.68994140625,3662240000,-0.0060925378108067,-0.0183765138459535,-0.044147907246392,-0.041921023315479,14.400390625,0,1,0,0,0,60,-0.041921023315479
2024-05-22,0,0,0,0,0,0,0,2024-05-22,5307.009765625,5323.18017578125,5286.009765625,5319.27978515625,3847130000,-0.008584072297909,-0.0233228795054051,-0.0477027602344899,-0.0537137671064948,39.169921875,0,1,0,0,0,60,-0.0537137671064948
2024-05-23,0,0,0,0,0,0,0,2024-05-23,5267.83984375,5341.8798828125,5256.93017578125,5340.259765625,3869520000,-0.0148027931893636,-0.0301495417486484,-0.0554314589260488,-0.0588303031815155,-36.88037109375,0,1,0,0,0,60,-0.0588303031815155
2024-05-24,0,0,0,0,0,0,0,2024-05-24,5304.72021484375,5311.64990234375,5278.39013671875,5281.4501953125,3005510000,-0.0104592464562472,-0.0307879928719106,-0.0584301013464089,-0.0562423614435685,-1.31982421875,0,1,0,0,0,60,-0.0562423614435685
2024-05-28,0,0,0,0,0,0,0,2024-05-28,5306.0400390625,5315.91015625,5280.89013671875,5315.91015625,3751540000,-0.0128884954610712,-0.0329850125077453,-0.04986981883055,-0.0474990469967974,39.08984375,0,1,0,0,0,60,-0.0474990469967974
2024-05-29,0,0,0,0,0,0,0,2024-05-29,5266.9501953125,5282.27001953125,5262.7001953125,5278.72998046875,3552750000,-0.0284225683957035,-0.0376782978614069,-0.0620441996108428,-0.0652502439192209,31.47021484375,0,1,0,0,0,60,-0.0652502439192209
2024-05-30,0,0,0,0,0,0,0,2024-05-30,5235.47998046875,5260.2099609375,5222.10009765625,5259.77001953125,3818750000,-0.036486884789231,-0.0419315765423566,-0.0702761070028551,-0.0678958050950302,-42.02978515625,0,1,0,0,0,60,-0.0678958050950302
2024-05-31,0,0,0,0,0,0,0,2024-05-31,5277.509765625,5280.330078125,5191.68017578125,5243.2099609375,5437160000,-0.0283692336071906,-0.0312710009412723,-0.0687624252289206,-0.0619094264200975,-5.89013671875,0,1,0,0,0,60,-0.0619094264200975
2024-06-03,0,0,0,0,0,0,0,2024-06-03,5283.39990234375,5302.10986328125,5234.31982421875,5297.14990234375,4046920000,-0.034683373218814,-0.0339897078204458,-0.0545553661727091,-0.0552164386216976,-7.93994140625,1,0,1,0,0,60,-0.0552164386216976
2024-06-04,0,0,0,0,0,0,0,2024-06-04,5291.33984375,5298.7998046875,5257.6298828125,5278.240234375,3707900000,-0.0356640931557613,-0.0340568579053314,-0.0456751549053658,-0.0537593472212738,-62.68994140625,1,0,1,0,0,60,-0.0537593472212738
2024-06-05,0,0,0,0,0,0,0,2024-06-05,5354.02978515625,5354.16015625,5297.64013671875,5314.47998046875,3591460000,-0.021768031765755,-0.0234987021901843,-0.0274241988816984,-0.0521156650160966,1.06982421875,0,1,0,0,0,60,-0.0521156650160966
2024-06-06,0,0,0,0,0,0,0,2024-06-06,5352.9599609375,5362.35009765625,5335.35986328125,5357.7998046875,3609990000,-0.0204332879240412,-0.0196905802998695,-0.0380004689400901,-0.0318271725721124,5.9697265625,1,0,1,0,0,60,-0.0318271725721124
