date,voting_prediction,voting_confidence,voting_class,prob_60day,prob_30day,prob_15day,prob_10day,actual_return_60day,actual_return_30day,actual_return_15day,actual_return_10day,return_immediate,return_with_critic
299,60-day,0.981195350488027,0,0.981195350488027,0.0167230174023037,0.0009125477305739,0.0011691075245228,-0.2306906,-0.77712095,-0.016749043,-0.6795104,-0.2306906,-0.2306906
300,60-day,0.9803576072057087,0,0.9803576072057087,0.0175512632122263,0.0010128838718325,0.0010782463890185,-0.30246884,-0.84991145,-0.34525844,-0.5983653,-0.30246884,-0.30246884
301,60-day,0.978289822737376,0,0.978289822737376,0.0192180009714017,0.0011435455562605,0.0013486405726628,-0.25390282,-0.6971305,-0.27927303,-0.37188172,-0.25390282,-0.25390282
302,60-day,0.6990963816642761,0,0.6990963816642761,0.235595703125,0.0531077527751525,0.0122001537432273,-0.3229165,-0.76663053,-0.48074186,-0.5957861,-0.3229165,-0.3229165
303,60-day,0.7179839313030243,0,0.7179839313030243,0.2024399464329083,0.0639016985272367,0.0156744262203574,-0.19516496,-0.730711,-0.6262412,-0.18204114,-0.19516496,-0.19516496
304,60-day,0.7105508943398794,0,0.7105508943398794,0.2119139408071836,0.0650579289843638,0.0124772376536081,-0.09393564,-0.75859016,-0.62678516,-0.011871802,-0.09393564,-0.09393564
305,60-day,0.981368124485016,0,0.981368124485016,0.0166138424926127,0.0011575098593918,0.0008605375272357,0.06299167,-0.5998588,-0.3544333,-0.07568122,0.06299167,0.06299167
306,60-day,0.7618427574634552,0,0.7618427574634552,0.1668337546288967,0.0555083317061265,0.0158151764189824,0.13247806,-0.37258294,0.010163971,0.14423274,0.13247806,0.13247806
307,60-day,0.7286374668280283,0,0.7286374668280283,0.1852969005703926,0.0690806930263837,0.0169849289425959,0.057951245,-0.526265,0.101484574,0.033678748,0.057951245,0.057951245
308,60-day,0.7906563977400461,0,0.7906563977400461,0.1368476984401544,0.0581600881802539,0.0143357986817136,0.2850543,-0.34469032,0.343327,0.030960696,0.2850543,0.2850543
309,10-day,0.9968019823233286,3,0.0008864820117651,0.0009980418981285,0.0013134314018922,0.9968019823233286,0.22194582,-0.3620097,0.08423809,-0.115476616,-0.115476616,-0.115476616
310,10-day,0.990843286116918,3,0.0027798014592311,0.002753958343419,0.0036229674296919,0.990843286116918,0.054876294,-0.20373449,-0.21462996,-0.1990051,-0.1990051,-0.1990051
311,10-day,0.9895112216472626,3,0.0031043191626546,0.0032822484687737,0.0041021885020503,0.9895112216472626,0.14328144,-0.2505228,-0.5476875,-0.11792071,-0.11792071,-0.11792071
312,10-day,0.9938825766245524,3,0.0017086379846205,0.0018821038214203,0.002526697897944,0.9938825766245524,0.1812768,-0.09420893,-0.43318638,0.08076598,0.08076598,0.08076598
313,10-day,0.991836925347646,3,0.0024170476206109,0.0023036758772529,0.0034423568552786,0.991836925347646,0.11086392,-0.38208744,-0.7115687,-0.22370262,-0.22370262,-0.22370262
314,10-day,0.994813601175944,3,0.0016052846843213,0.0016388602903892,0.0019422162452732,0.994813601175944,0.17371824,-0.3867056,-0.9880089,-0.55856377,-0.55856377,-0.55856377
315,10-day,0.9948303600152334,3,0.0012578515965155,0.0012680441656887,0.0026437380514228,0.9948303600152334,0.53479075,-0.06785016,-0.7727522,-0.43937373,-0.43937373,-0.43937373
316,10-day,0.9969385663668314,3,0.0008749173121884,0.0010148949005876,0.0011716320113919,0.9969385663668314,0.5603031,-0.07839384,-0.61848414,-0.7001828,-0.7001828,-0.7001828
317,10-day,0.9955252210299174,3,0.0011573871876559,0.0011293118931613,0.0021880609504781,0.9955252210299174,0.5661968,0.018314015,-0.518576,-0.5375762,-0.5375762,-0.5375762
318,10-day,0.9968264400959016,3,0.0007969364073687,0.0009877832301299,0.0013888311150367,0.9968264400959016,0.9263745,0.13189252,-0.32021517,-0.288583,-0.288583,-0.288583
319,10-day,0.9968221386273702,3,0.0008408062295757,0.0009732684511618,0.0013638136369991,0.9968221386273702,0.9390817,0.3588944,-0.36018902,-0.46546718,-0.46546718,-0.46546718
320,10-day,0.9940376182397208,3,0.0015915699076837,0.0016498685043491,0.0027209127213912,0.9940376182397208,0.83345985,0.45946586,-0.40432778,-0.59400034,-0.59400034,-0.59400034
321,10-day,0.9930184880892436,3,0.0020495365938965,0.0018906561685222,0.0030413015977804,0.9930184880892436,0.7633703,0.4556711,-0.44095987,-0.62879795,-0.62879795,-0.62879795
322,10-day,0.9957419236501058,3,0.0011716173510762,0.0011890168242037,0.0018974502374173,0.9957419236501058,0.7240977,0.40687335,-0.7471147,-0.72322154,-0.72322154,-0.72322154
323,10-day,0.9955908556779226,3,0.0013321228487844,0.0012148155345244,0.0018622152219904,0.9955908556779226,0.9418663,0.32727656,-0.7247167,-0.77112424,-0.77112424,-0.77112424
324,10-day,0.9948253830273946,3,0.0013980984126504,0.0013555188377646,0.0024209847261621,0.9948253830273946,0.92352945,0.4975148,-0.4985363,-0.6556865,-0.6556865,-0.6556865
325,10-day,0.995197594165802,3,0.0011363700698486,0.0013918698611329,0.0022741673022513,0.995197594165802,1.0413301,0.43281165,0.023061361,-0.43175355,-0.43175355,-0.43175355
326,10-day,0.9970861872037252,3,0.000725611053582,0.0008395228099592,0.0013486647740137,0.9970861872037252,0.9963174,0.83153856,0.29620016,0.015191738,0.015191738,0.015191738
327,10-day,0.9962520897388458,3,0.0009928235983996,0.0011356889554008,0.0016193857342538,0.9962520897388458,0.89748305,0.6905112,0.40366107,-0.31149346,-0.31149346,-0.31149346
328,10-day,0.9957562883694968,3,0.0011892667114636,0.0012254829133174,0.0018289663667019,0.9957562883694968,0.8793539,0.6469448,0.27504888,-0.2401551,-0.2401551,-0.2401551
329,10-day,0.996267964442571,3,0.0009867067450244,0.0010321136417511,0.0017131994191004,0.996267964442571,0.9171914,0.5146958,0.5593967,0.05415469,0.05415469,0.05415469
330,10-day,0.994092752536138,3,0.0015405195464192,0.0014196054944856,0.0029471222702947,0.994092752536138,1.0340164,0.48821214,0.7984679,0.55182314,0.55182314,0.55182314
331,10-day,0.995619942744573,3,0.0010377711226775,0.0011977244347842,0.002144592249048,0.995619942744573,1.0102433,0.3952151,0.61980325,0.4218675,0.4218675,0.4218675
332,10-day,0.9948088030020396,3,0.0013804181005715,0.0014288505313591,0.0023819533428953,0.9948088030020396,0.87217736,0.36885786,0.65513664,0.5952663,0.5952663,0.5952663
333,10-day,0.9945087134838104,3,0.0013887541881274,0.0013517182720003,0.0027508362533505,0.9945087134838104,0.92775375,0.5165562,0.6118615,0.4427479,0.4427479,0.4427479
334,10-day,0.9923194944858552,3,0.0021349979427564,0.0018750614949188,0.0036704641961478,0.9923194944858552,1.1496749,0.6941664,0.9797845,0.6594929,0.6594929,0.6594929
335,10-day,0.996302624543508,3,0.000964184378707,0.0011959372917165,0.0015372670677606,0.996302624543508,1.2649473,0.7499616,1.1712883,0.87373054,0.87373054,0.87373054
336,10-day,0.9916383226712544,3,0.0023432223292729,0.0023162320909856,0.0037022035345823,0.9916383226712544,1.3512994,0.6068343,1.2048807,0.6660484,0.6660484,0.6660484
337,10-day,0.9947382907072704,3,0.0015342788218125,0.0016672603906044,0.0020601510429211,0.9947382907072704,1.512612,0.66358715,1.4646933,1.0048186,1.0048186,1.0048186
338,10-day,0.9914237360159556,3,0.0025330944305702,0.0023959213094713,0.0036472670811538,0.9914237360159556,1.4315315,0.7945094,1.324077,0.87177616,0.87177616,0.87177616
339,60-day,0.7578135927518209,0,0.7578135927518209,0.1539690233767032,0.0747428946197032,0.0134744623210281,1.5974355,0.7231038,1.3270102,1.151512,1.5974355,1.5974355
340,60-day,0.7261678179105123,0,0.7261678179105123,0.1862156490484873,0.0738603745897611,0.0137561347801238,1.5686496,0.3205488,0.6863267,0.9527051,1.5686496,1.5686496
341,15-day,0.9605519870917002,2,0.0151126623774568,0.0163860014096523,0.9605519870917002,0.0079493169323541,1.6006601,0.4939986,0.96711093,1.1150956,0.96711093,0.96711093
342,15-day,0.9666054646174111,2,0.0122628920944407,0.0125143456583221,0.9666054646174111,0.0086172772377418,1.3581825,0.38569322,0.6606566,0.9535204,0.6606566,0.6606566
343,15-day,0.9644852976004282,2,0.0133537537573526,0.0123290171225865,0.9644852976004282,0.0098319474685316,1.3934728,0.58606386,0.73021317,1.0199827,0.73021317,0.73021317
344,15-day,0.9645934899648032,2,0.0123828838113695,0.0122048845514655,0.9645934899648032,0.0108187052925738,1.189929,0.68060493,0.2607336,0.974809,0.2607336,0.2607336
345,15-day,0.9640248815218608,2,0.0133268906890104,0.0139952369499951,0.9640248815218608,0.0086530050224003,0.8400417,0.8537091,-0.009641386,0.41639656,-0.009641386,-0.009641386
346,15-day,0.9577736655871072,2,0.0155000122419248,0.0175683243044962,0.9577736655871072,0.0091579888248816,0.71852523,0.9005658,0.036057625,0.84246814,0.036057625,0.036057625
347,15-day,0.9687991937001548,2,0.0108405062152693,0.0115494132429982,0.9687991937001548,0.0088109090963068,0.6810662,0.8072021,-0.034788933,0.6019795,-0.034788933,-0.034788933
348,15-day,0.9614828030268352,2,0.0147184101709475,0.0147187405576308,0.9614828030268352,0.0090800348940926,0.71953815,1.1879549,0.21156833,0.58621806,0.21156833,0.21156833
349,15-day,0.9485653241475424,2,0.0185097492455194,0.0222246536674598,0.9485653241475424,0.0107002498116344,0.5527763,0.96778846,0.09667248,-0.20574829,0.09667248,0.09667248
350,15-day,0.959361304839452,2,0.0168914933844159,0.0143387407685319,0.959361304839452,0.0094084655089924,0.55977035,0.7208003,-0.011410729,-0.54655457,-0.011410729,-0.011410729
351,15-day,0.9581164916356404,2,0.0152195480962594,0.016880837890009,0.9581164916356404,0.0097831748037909,0.25804627,0.62935865,-0.2367655,-0.7284846,-0.2367655,-0.2367655
352,15-day,0.953333705663681,2,0.0181588792086889,0.0174993775629748,0.953333705663681,0.011008035003518,0.26687196,0.6252228,-0.4037834,-0.7858761,-0.4037834,-0.4037834
353,15-day,0.9519349038600922,2,0.0185394541670878,0.0178897872877617,0.9519349038600922,0.011635812309881,0.11318099,1.0043551,-0.09645939,-0.45828232,-0.09645939,-0.09645939
354,15-day,0.9529394308725992,2,0.0220111163022617,0.0153096946111569,0.9529394308725992,0.0097397771702768,0.057763394,0.80445176,-0.19523577,-0.3324727,-0.19523577,-0.19523577
355,60-day,0.7023286322752634,0,0.7023286322752634,0.2288827213148276,0.0574002309391895,0.0113883983964721,0.18210866,1.030859,-0.13168278,0.095348895,0.18210866,0.18210866
356,60-day,0.7266705632209778,0,0.7266705632209778,0.2181066498160362,0.0456532494475444,0.0095695714311053,-0.0056971153,0.56785405,-0.16397889,-0.3556225,-0.0056971153,-0.0056971153
357,60-day,0.7263568937778473,0,0.7263568937778473,0.2086811500291029,0.0539083157976468,0.0110536532010883,-0.014085908,0.5752917,-0.016927997,-0.3557854,-0.014085908,-0.014085908
358,30-day,0.9356230795383452,1,0.0626502009108662,0.9356230795383452,0.0006382454333409,0.0010885286556003,0.09020258,0.59429777,0.19127479,0.003761381,0.59429777,0.59429777
359,60-day,0.6713953415552775,0,0.6713953415552775,0.2330077042182286,0.080497371032834,0.0150995881607135,0.22198759,0.7784056,0.79198605,0.4045739,0.22198759,0.22198759
360,60-day,0.6930443545182546,0,0.6930443545182546,0.21735829859972,0.0760382134467363,0.0135591118596494,0.2633793,0.9638621,1.3164712,0.2648603,0.2633793,0.2633793
361,60-day,0.7563193539778391,0,0.7563193539778391,0.1791350655257702,0.0549008014301459,0.009644766881441,0.2679746,1.0273827,1.3346924,0.59110075,0.2679746,0.2679746
362,60-day,0.7326920330524445,0,0.7326920330524445,0.1945348319907983,0.0610602783660093,0.0117128447939952,0.27848318,0.86608756,1.2770166,0.624314,0.27848318,0.27848318
363,60-day,0.7633750438690186,0,0.7633750438690186,0.178215122471253,0.0483328963940342,0.0100769488296161,0.236695,0.79083,1.5549582,0.5611054,0.236695,0.236695
364,60-day,0.7211922109127045,0,0.7211922109127045,0.2097869229813417,0.0582793609549601,0.0107415106613188,0.09941139,0.9100424,1.3659151,0.63646436,0.09941139,0.09941139
365,60-day,0.7352925539016724,0,0.7352925539016724,0.197121604035298,0.0553308840220173,0.0122549722436815,-0.01506731,1.0079538,1.1299561,1.0505822,-0.01506731,-0.01506731
366,15-day,0.9612705409526824,2,0.0157656867522746,0.0154704465530812,0.9612705409526824,0.0074933261300126,0.07125134,1.2706735,1.2370999,1.1673421,1.2370999,1.2370999
367,15-day,0.956151803334554,2,0.0194948776625096,0.0146889019912729,0.956151803334554,0.0096643951643879,0.16352758,1.4288322,1.4094392,1.2518296,1.4094392,1.4094392
368,60-day,0.747038851181666,0,0.747038851181666,0.1790588709215323,0.0613941960036754,0.0125080644308278,0.14063947,1.1851776,1.6225315,1.5407826,0.14063947,0.14063947
369,15-day,0.9606288075447084,2,0.0161797575031717,0.0133692713764806,0.9606288075447084,0.0098221371493612,0.055780217,1.4806439,1.4431742,1.5729532,1.4431742,1.4431742
370,60-day,0.7307748099168142,0,0.7307748099168142,0.1658731301625569,0.0881252860029538,0.0152267460556079,0.11030593,1.8699628,1.698019,1.6531962,0.11030593,0.11030593
371,60-day,0.7202306787172953,0,0.7202306787172953,0.174116184314092,0.0885734595358371,0.0170796591167648,-0.09293533,1.7266821,1.0724415,1.3509314,-0.09293533,-0.09293533
372,60-day,0.698793371518453,0,0.698793371518453,0.1936733325322469,0.0903210528194904,0.0172122633860756,-0.14112173,1.5121479,0.92944574,1.3712124,-0.14112173,-0.14112173
373,60-day,0.6507038921117783,0,0.6507038921117783,0.1976467544833819,0.1296058961500724,0.0220434331179906,-0.3349589,1.3491548,0.74178857,1.7428573,-0.3349589,-0.3349589
374,60-day,0.6725707451502482,0,0.6725707451502482,0.2204453547795613,0.0915798383454481,0.0154040402267128,-0.48196787,0.97782683,0.39498425,1.1874161,-0.48196787,-0.48196787
375,60-day,0.6333124935626984,0,0.6333124935626984,0.2513217454155286,0.0979951421419779,0.0173706039786338,-0.67940503,0.3381656,0.13851741,0.7122532,-0.67940503,-0.67940503
376,60-day,0.6252051989237467,0,0.6252051989237467,0.2590596651037534,0.0972817682971557,0.0184533988746504,-0.76021695,0.13152243,0.20651056,0.28052172,-0.76021695,-0.76021695
377,60-day,0.6289174358050028,0,0.6289174358050028,0.2479163284103075,0.1047258706142505,0.0184403480961918,-0.7818694,0.17149043,0.044533867,0.21133392,-0.7818694,-0.7818694
378,60-day,0.758581797281901,0,0.758581797281901,0.1685953686634699,0.0639748011405269,0.0088480192935094,-0.78247106,-0.13830248,-0.31772435,-0.39290994,-0.78247106,-0.78247106
379,30-day,0.9495256344477336,1,0.0491554918310915,0.9495256344477336,0.0004766741367348,0.0008422004187499,-0.9000405,-0.15175924,0.01914975,-0.5137041,-0.15175924,-0.15175924
380,60-day,0.652807300289472,0,0.652807300289472,0.2505904709299405,0.080082398528854,0.0165198248966286,-0.8506991,0.09277561,0.37760705,-0.15050022,-0.8506991,-0.8506991
381,60-day,0.6720612645149231,0,0.6720612645149231,0.2550223916769027,0.0596905273074905,0.0132258362912883,-0.93174076,-0.22477777,0.6284599,-0.08065145,-0.93174076,-0.93174076
382,60-day,0.672340085109075,0,0.672340085109075,0.2607837095856666,0.054751851906379,0.012124356891339,-0.94745,-0.20894882,0.6732451,-0.39451215,-0.94745,-0.94745
383,30-day,0.9395761787891388,1,0.0586089533753693,0.9395761787891388,0.0006737434202174,0.0011411266035186,-1.1115096,-0.7659911,0.14392434,-0.80189675,-0.7659911,-0.7659911
384,60-day,0.6894761820634207,0,0.6894761820634207,0.2433851187427838,0.0540849218765894,0.0130537756097813,-0.985782,-0.6571427,0.70985395,-0.15997067,-0.985782,-0.985782
385,60-day,0.6820547729730606,0,0.6820547729730606,0.2522286958992481,0.0526353145639101,0.0130812407005578,-0.9350037,-0.69912106,0.9806244,0.05785733,-0.9350037,-0.9350037
386,60-day,0.6792523165543874,0,0.6792523165543874,0.2519408067067464,0.0574117756138245,0.0113951144739985,-0.70229435,-0.5223253,1.4094326,0.80669457,-0.70229435,-0.70229435
387,60-day,0.6632298032442728,0,0.6632298032442728,0.2619402259588241,0.0632137972861528,0.011616155738011,-0.5863446,-0.5406412,1.262195,1.0552044,-0.5863446,-0.5863446
388,60-day,0.6673770745595297,0,0.6673770745595297,0.2519017035762469,0.0680661176641782,0.0126550753290454,-0.5458677,-0.4177528,1.2295086,0.99125797,-0.5458677,-0.5458677
389,60-day,0.7062090039253235,0,0.7062090039253235,0.2114521091183026,0.0685272545864184,0.0138116372593988,-0.6623732,-0.41380647,1.0700608,1.5817529,-0.6623732,-0.6623732
390,60-day,0.7544238169987997,0,0.7544238169987997,0.1748334479828675,0.0571843882401784,0.0135583602047214,-0.7192651,-0.53070265,0.43498683,1.7616729,-0.7192651,-0.7192651
391,60-day,0.9808829228083292,0,0.9808829228083292,0.0176224171882495,0.0007198783453835,0.0007747932777419,-0.8452326,-0.5828282,0.07604473,1.754643,-0.8452326,-0.8452326
392,60-day,0.9799749056498208,0,0.9799749056498208,0.0184617519068221,0.0007087343471236,0.0008546163706644,-0.7129981,-0.42028555,0.2947486,1.7098792,-0.7129981,-0.7129981
393,60-day,0.9772116641203562,0,0.9772116641203562,0.0209174413854877,0.0008319907519762,0.0010389215882848,-0.72306436,-0.40578324,0.22150204,1.5011798,-0.72306436,-0.72306436
394,60-day,0.983301709095637,0,0.983301709095637,0.0153263654792681,0.0006284198046463,0.0007435141645449,-0.838088,-0.6985209,-0.13717881,0.75013435,-0.838088,-0.838088
395,60-day,0.9823535283406576,0,0.9823535283406576,0.0162445391761139,0.0006529035699713,0.0007490351499654,-0.87191665,-0.9384075,-0.14706096,-0.081649914,-0.87191665,-0.87191665
396,60-day,0.9815694093704224,0,0.9815694093704224,0.0169901915748293,0.0006381192527745,0.0008022818803207,-1.1200763,-1.0579547,-0.8289525,-0.7384568,-1.1200763,-1.1200763
397,60-day,0.597848986585935,0,0.597848986585935,0.2834359432260195,0.0981613242377837,0.0205537380340198,-1.2784901,-1.0763326,-0.8492566,-0.8397418,-1.2784901,-1.2784901
398,60-day,0.9825464387734733,0,0.9825464387734733,0.0159851144999265,0.0006944087887556,0.0007740742480564,-1.2213235,-0.8920625,-1.1256864,-0.7099691,-1.2213235,-1.2213235
399,60-day,0.9799568156401316,0,0.9799568156401316,0.018181786329175,0.0007746486189716,0.0010867558680729,-1.416736,-1.2597495,-1.500842,-1.1627269,-1.416736,-1.416736
400,60-day,0.652831514676412,0,0.652831514676412,0.2812479647497336,0.0542123451208074,0.0117081787902861,-1.5577172,-1.5174619,-1.8026526,-1.2726383,-1.5577172,-1.5577172
401,60-day,0.978871633609136,0,0.978871633609136,0.0192219571520884,0.0009777233572094,0.0009287267712352,-1.6679826,-1.6564115,-1.9417661,-1.8550782,-1.6679826,-1.6679826
402,60-day,0.9775170087814332,0,0.9775170087814332,0.0201822120385865,0.0010130926360337,0.0012876874222153,-1.5297843,-1.5394945,-1.8373832,-1.4900708,-1.5297843,-1.5297843
403,60-day,0.9791413148244222,0,0.9791413148244222,0.0188991480196515,0.0009308552301566,0.001028712945299,-1.5416441,-1.6525216,-1.6427199,-1.8456118,-1.5416441,-1.5416441
404,60-day,0.9767120083173116,0,0.9767120083173116,0.0210654338976989,0.001104945041637,0.0011176330842014,-1.419022,-1.5282604,-1.4946958,-1.592999,-1.419022,-1.419022
405,60-day,0.6697645982106527,0,0.6697645982106527,0.2628885507583618,0.0563414311036467,0.0110054155811667,-1.0225604,-1.2257051,-1.0711128,-1.0873607,-1.0225604,-1.0225604
406,60-day,0.9803894956906636,0,0.9803894956906636,0.0177699606865644,0.0009770075012056,0.0008635296917418,-1.0579318,-1.1468531,-0.80240744,-0.8511402,-1.0579318,-1.0579318
407,60-day,0.6607096294562022,0,0.6607096294562022,0.2723218699296315,0.0550970487917462,0.0118714418107022,-1.1597124,-1.2137519,-0.78395283,-1.0156302,-1.1597124,-1.1597124
408,60-day,0.9781537652015686,0,0.9781537652015686,0.0196959256815413,0.0010204983967317,0.0011298538223248,-1.0906962,-0.9239883,-0.693298,-0.8732535,-1.0906962,-1.0906962
409,60-day,0.9750893215338388,0,0.9750893215338388,0.0226951089377204,0.0011866317120923,0.0010289011318794,-1.1056548,-1.0765704,-0.7597752,-0.962659,-1.1056548,-1.1056548
410,60-day,0.6983256638050079,0,0.6983256638050079,0.2330492523809274,0.0537733879561225,0.0148516920938467,-1.291372,-1.2363901,-1.0920233,-1.2167053,-1.291372,-1.291372
411,60-day,0.9751649598280588,0,0.9751649598280588,0.022077888638402,0.0010893387613274,0.0016678291946542,-1.1216903,-1.0519471,-0.5928889,-0.7056493,-1.1216903,-1.1216903
412,60-day,0.9756948351860046,0,0.9756948351860046,0.0220701578073203,0.0010773035998378,0.0011576805845834,-1.196605,-1.0891832,-0.5993294,-0.7592403,-1.196605,-1.196605
413,60-day,0.9780768354733784,0,0.9780768354733784,0.0199053495501478,0.001006667054753,0.0010111307431846,-0.96853906,-0.782226,-0.04320868,-0.16832428,-0.96853906,-0.96853906
414,60-day,0.9783585766951244,0,0.9783585766951244,0.0196243519118676,0.0009356338365857,0.0010813838516696,-0.78882957,-0.7080397,-0.19908315,-0.23385741,-0.78882957,-0.78882957
415,60-day,0.7250093718369802,0,0.7250093718369802,0.1880993942419687,0.061967821791768,0.0249234084039926,-0.8867731,-0.5923028,-0.2699805,-0.3735917,-0.8867731,-0.8867731
416,60-day,0.7202874223391215,0,0.7202874223391215,0.1914534866809845,0.0667272247374057,0.0215318478488673,-0.9395233,-0.4337638,-0.33429292,-0.17264359,-0.9395233,-0.9395233
417,60-day,0.7600341935952505,0,0.7600341935952505,0.1639581707616647,0.0565460845828056,0.0194615616152683,-0.796953,-0.24843153,-0.26659116,0.06684881,-0.796953,-0.796953
418,60-day,0.7639009058475494,0,0.7639009058475494,0.1598818153142929,0.0583749630798896,0.0178423111016551,-0.7497394,-0.31469318,-0.6444029,0.12422036,-0.7497394,-0.7497394
419,60-day,0.7383793393770853,0,0.7383793393770853,0.1958597352107366,0.0524649977063139,0.0132959363982081,-0.7167055,-0.48511878,-0.61047125,0.00650115,-0.7167055,-0.7167055
420,60-day,0.7699568370978037,0,0.7699568370978037,0.1606580739219983,0.0564383954430619,0.0129467056443293,-0.9550828,-0.44975236,-0.5942523,-0.098908335,-0.9550828,-0.9550828
421,60-day,0.7829923530419668,0,0.7829923530419668,0.1568901687860489,0.0483969279254476,0.0117205122563367,-0.98182476,-0.5789896,-0.74983746,-0.27543822,-0.98182476,-0.98182476
422,60-day,0.7834518849849701,0,0.7834518849849701,0.1531924506028493,0.051847872013847,0.0115077966668953,-0.92634946,-0.5510217,-0.8662004,-0.38341126,-0.92634946,-0.92634946
423,60-day,0.7721705436706543,0,0.7721705436706543,0.1639783568680286,0.0536300353705883,0.0102210741024464,-0.9571971,-0.5797762,-0.53383964,-0.81343913,-0.9571971,-0.9571971
424,60-day,0.9751612544059752,0,0.9751612544059752,0.0227045345042521,0.0011244063365059,0.0010097977819896,-0.893863,-0.4520935,-0.6897581,-0.7800627,-0.893863,-0.893863
425,60-day,0.7803860008716583,0,0.7803860008716583,0.1609116482237974,0.0472367517650127,0.0114655938620368,-0.8863717,-0.25502828,-0.58873856,-0.6047288,-0.8863717,-0.8863717
426,60-day,0.7342408498128256,0,0.7342408498128256,0.2030137802163759,0.0520339248081048,0.0107114619265,-1.0419503,-0.49808702,-0.8202322,-0.8979393,-1.0419503,-1.0419503
427,60-day,0.74088188012441,0,0.74088188012441,0.2013920048872629,0.0481283642972509,0.0095977614788959,-1.0347403,-0.714522,-0.8679149,-1.0856991,-1.0347403,-1.0347403
428,60-day,0.7689741849899292,0,0.7689741849899292,0.186312402288119,0.0375603144057095,0.007153072549651,-0.96143794,-0.81673354,-0.9698081,-0.7667265,-0.96143794,-0.96143794
429,60-day,0.7427123387654623,0,0.7427123387654623,0.1952764764428138,0.0527726200719674,0.0092385928922643,-0.9287721,-0.73275214,-0.7128823,-0.8348079,-0.9287721,-0.9287721
430,60-day,0.9695430994033812,0,0.9695430994033812,0.0274402972621222,0.0019423671377201,0.0010742400927483,-1.0003444,-0.67772126,-0.47749332,-0.7632981,-1.0003444,-1.0003444
431,60-day,0.973264237244924,0,0.973264237244924,0.024428205176567,0.0011875537202286,0.001120039974315,-0.8785547,-0.7000838,-0.18587483,-0.77231675,-0.8785547,-0.8785547
432,60-day,0.9788350562254589,0,0.9788350562254589,0.019328174026062,0.0009873173633726,0.0008494456048235,-0.8115547,-0.6117769,0.011625148,-0.6790519,-0.8115547,-0.8115547
433,60-day,0.9771478275458018,0,0.9771478275458018,0.020893101231195,0.0009647766188815,0.0009943061356049,-0.7830654,-0.5095983,0.30335128,-0.28653684,-0.7830654,-0.7830654
434,60-day,0.976962665716807,0,0.976962665716807,0.0209997599013149,0.0008721802532818,0.0011654036549468,-0.7290515,-0.45436627,0.020572321,-0.122089274,-0.7290515,-0.7290515
435,60-day,0.9752967357635498,0,0.9752967357635498,0.0225672573239232,0.0010080000696082,0.0011280091900213,-0.6958474,-0.17656574,0.05527845,0.04708871,-0.6958474,-0.6958474
436,60-day,0.7853545347849528,0,0.7853545347849528,0.1579366649190584,0.0458551861035327,0.0108536153566092,-0.56418455,-0.312896,0.027270623,0.43017274,-0.56418455,-0.56418455
437,60-day,0.9757570723692576,0,0.9757570723692576,0.0219340380281209,0.0008952572582832,0.0014136222001373,-0.56957537,-0.3948565,0.18905716,0.7162797,-0.56957537,-0.56957537
438,60-day,0.9717325071493784,0,0.9717325071493784,0.0254923216222475,0.0011395410535139,0.0016356124557811,-0.8123243,-0.59222615,-0.19488062,0.20602989,-0.8123243,-0.8123243
439,60-day,0.977061003446579,0,0.977061003446579,0.0207902313753341,0.0009680543062131,0.00118070372082,-0.7960328,-0.45738015,0.15033539,0.09152855,-0.7960328,-0.7960328
440,60-day,0.8280733227729797,0,0.8280733227729797,0.1208743453025817,0.0412322635141511,0.0098200636372591,-0.8145429,-0.5686656,0.3322189,0.18686654,-0.8145429,-0.8145429
441,60-day,0.9784538050492604,0,0.9784538050492604,0.0197265250220273,0.0009554637508699,0.0008641758995509,-0.7481904,-0.50669223,0.21871465,0.1434635,-0.7481904,-0.7481904
442,60-day,0.9798266092936198,0,0.9798266092936198,0.0184192130885397,0.0008356319522135,0.0009185152111967,-0.69497764,-0.5795721,-0.049218167,0.20736969,-0.69497764,-0.69497764
443,60-day,0.9783695836861928,0,0.9783695836861928,0.0197020759029934,0.0009590670263908,0.000969293880189,-0.6572112,-0.55722296,-0.094093226,0.19578183,-0.6572112,-0.6572112
444,60-day,0.9802809258302052,0,0.9802809258302052,0.01782948038696,0.0009444566385354,0.0009451615302774,-0.7925911,-0.37081924,-0.23513363,0.22343045,-0.7925911,-0.7925911
445,60-day,0.9784994522730508,0,0.9784994522730508,0.0195742934398974,0.0009565777412111,0.0009696649870723,-0.87235516,-0.6294847,-0.3933783,0.22209199,-0.87235516,-0.87235516
446,60-day,0.9789558748404183,0,0.9789558748404183,0.0191241319989785,0.0009127264735676,0.0010072609017394,-0.94274735,-0.8616607,-0.71445,-0.28595135,-0.94274735,-0.94274735
447,60-day,0.9772136509418488,0,0.9772136509418488,0.0207665289053693,0.0010547016427153,0.0009651207956267,-0.89809567,-0.83866304,-0.78110194,-0.751838,-0.89809567,-0.89809567
448,60-day,0.9776981274286906,0,0.9776981274286906,0.0201521292328834,0.0009371789359041,0.0012125596752715,-0.88952726,-0.7073538,-0.91717637,-0.7626868,-0.88952726,-0.88952726
449,60-day,0.9770189623037974,0,0.9770189623037974,0.0209123103801781,0.0010598218092733,0.0010088865919897,-0.5765871,-0.49175867,-0.5669403,-0.43363687,-0.5765871,-0.5765871
