date,ensemble_pred,ensemble_vote_pred,ensemble_confidence,prob_class_0,prob_class_1,prob_class_2,prob_class_3
2003-09-22,0,0,0.96368337,0.96368337,0.029944757,0.0022098252,0.004162087
2003-09-23,0,0,0.9606723,0.9606723,0.032695293,0.0022674275,0.0043650023
2003-09-24,0,0,0.9671213,0.9671213,0.02765953,0.0018747036,0.0033444548
2003-09-25,0,0,0.96344227,0.96344227,0.030801808,0.0017834938,0.0039724675
2003-09-26,0,0,0.3806835,0.3806835,0.33415154,0.12730396,0.15786098
2003-09-29,1,1,0.3630221,0.35313198,0.3630221,0.10640359,0.17744237
2003-09-30,0,0,0.36495706,0.36495706,0.3531121,0.11316013,0.16877069
2003-10-01,0,0,0.3401452,0.3401452,0.3372263,0.10152003,0.22110845
2003-10-02,0,0,0.33477566,0.33477566,0.32799533,0.12433556,0.21289347
2003-10-03,0,0,0.34681666,0.34681666,0.29549083,0.121646576,0.23604591
2003-10-06,0,0,0.32504848,0.32504848,0.2868856,0.134872,0.25319389
2003-10-07,0,0,0.3570123,0.3570123,0.28034922,0.124531426,0.23810704
2003-10-08,0,0,0.34526262,0.34526262,0.29817662,0.13006882,0.22649199
2003-10-09,0,0,0.36330244,0.36330244,0.3022339,0.12630746,0.20815621
2003-10-10,0,0,0.34275877,0.34275877,0.29222262,0.12854587,0.23647271
2003-10-13,0,0,0.35872653,0.35872653,0.30253503,0.11471177,0.22402668
2003-10-14,0,0,0.35708854,0.35708854,0.30546415,0.12369412,0.21375322
2003-10-15,0,0,0.35940537,0.35940537,0.31137908,0.12771733,0.2014982
2003-10-16,0,0,0.34904122,0.34904122,0.29711956,0.11018134,0.24365784
2003-10-17,0,0,0.3355418,0.3355418,0.2939113,0.1328965,0.23765044
2003-10-20,0,0,0.3228003,0.3228003,0.31075326,0.11827651,0.24816994
2003-10-21,0,0,0.33542737,0.33542737,0.30636695,0.13136028,0.22684538
2003-10-22,0,0,0.35365906,0.35365906,0.3115823,0.118231565,0.21652704
2003-10-23,0,0,0.3723657,0.3723657,0.31679782,0.1227997,0.18803675
2003-10-24,0,0,0.39925015,0.39925015,0.3145758,0.10378293,0.18239109
2003-10-27,0,0,0.36696818,0.36696818,0.31726882,0.13298598,0.18277709
2003-10-28,0,0,0.35897008,0.35897008,0.31843346,0.13630144,0.18629505
2003-10-29,0,0,0.34823224,0.34823224,0.3330672,0.120597236,0.19810331
2003-10-30,0,0,0.36975786,0.36975786,0.3136236,0.1322853,0.18433322
2003-10-31,0,0,0.36495748,0.36495748,0.3033998,0.119939744,0.21170296
2003-11-03,0,0,0.35268497,0.35268497,0.3046826,0.12466544,0.21796703
2003-11-04,0,0,0.33915576,0.33915576,0.3082627,0.13576344,0.21681811
2003-11-05,0,0,0.36766997,0.36766997,0.3031894,0.1266975,0.20244317
2003-11-06,0,0,0.36732233,0.36732233,0.31656346,0.119368464,0.19674577
2003-11-07,0,0,0.38015357,0.38015357,0.31245628,0.11636693,0.19102323
2003-11-10,0,0,0.38235256,0.38235256,0.32223582,0.11491016,0.18050146
2003-11-11,0,0,0.34596196,0.34596196,0.33809972,0.11288378,0.20305455
2003-11-12,0,0,0.35918036,0.35918036,0.33812842,0.10909752,0.19359374
2003-11-13,0,0,0.35825393,0.35825393,0.32733494,0.12202241,0.19238873
2003-11-14,0,0,0.3589505,0.3589505,0.33041346,0.12803315,0.18260288
2003-11-17,1,1,0.37661794,0.3557733,0.37661794,0.09403699,0.17357178
2003-11-18,0,0,0.35979888,0.35979888,0.35957873,0.10287258,0.17774981
2003-11-19,0,0,0.36135542,0.36135542,0.3579311,0.10650507,0.17420839
2003-11-20,0,0,0.35430506,0.35430506,0.35300454,0.11884498,0.17384543
2003-11-21,0,0,0.36688864,0.36688864,0.3365923,0.11926726,0.17725182
2003-11-24,0,0,0.3557372,0.3557372,0.3290333,0.118453294,0.19677621
2003-11-25,0,0,0.34660575,0.34660575,0.31042445,0.119540505,0.2234293
2003-11-26,0,0,0.3452103,0.3452103,0.28704783,0.14747731,0.22026455
2003-11-28,0,0,0.34003603,0.34003603,0.26784036,0.17126656,0.22085704
2003-12-01,0,0,0.36166862,0.36166862,0.3054302,0.10318616,0.22971499
2003-12-02,0,0,0.34705997,0.34705997,0.29583278,0.12925322,0.22785401
2003-12-03,0,0,0.3713924,0.3713924,0.28658924,0.122365355,0.21965297
2003-12-04,0,0,0.35280195,0.35280195,0.30198768,0.11919799,0.2260124
2003-12-05,0,0,0.3467637,0.3467637,0.29287013,0.11889168,0.2414745
2003-12-08,0,0,0.35922614,0.35922614,0.30117953,0.13058247,0.20901181
2003-12-09,0,0,0.35293046,0.35293046,0.30576596,0.12876119,0.21254237
2003-12-10,0,0,0.36844572,0.36844572,0.29874766,0.11630129,0.2165053
2003-12-11,0,0,0.36041436,0.36041436,0.2969588,0.10140836,0.24121849
2003-12-12,0,0,0.32636166,0.32636166,0.30207273,0.13720994,0.23435564
2003-12-15,0,0,0.33325726,0.33325726,0.3056145,0.13013491,0.23099332
2003-12-16,0,0,0.33753237,0.33753237,0.30196568,0.12302905,0.2374729
2003-12-17,0,0,0.34851614,0.34851614,0.324775,0.11148197,0.21522684
2003-12-18,0,0,0.3538587,0.3538587,0.30930737,0.11859321,0.2182407
2003-12-19,0,0,0.37358487,0.37358487,0.32638752,0.12284118,0.17718649
2003-12-22,0,0,0.3508229,0.3508229,0.3334407,0.12324313,0.1924933
2003-12-23,0,0,0.39184105,0.39184105,0.32879052,0.09600904,0.18335937
2003-12-24,0,0,0.36789384,0.36789384,0.3216081,0.123039536,0.18745852
2003-12-26,3,3,0.9947984,0.0014321944,0.0010928786,0.00267646,0.9947984
2003-12-29,0,0,0.34840736,0.34840736,0.31742162,0.12709795,0.20707305
2003-12-30,3,3,0.9947491,0.0015677046,0.0013551908,0.002327997,0.9947491
2003-12-31,3,3,0.99452686,0.0016407738,0.0015847445,0.0022476616,0.99452686
2004-01-02,0,0,0.3953015,0.3953015,0.3303669,0.0937745,0.18055709
2004-01-05,0,0,0.38925263,0.38925263,0.33280614,0.09171613,0.18622504
2004-01-06,0,0,0.38958037,0.38958037,0.36445615,0.09867401,0.1472895
2004-01-07,0,0,0.4042089,0.4042089,0.34800482,0.09241847,0.15536782
2004-01-08,1,1,0.71946734,0.26694757,0.71946734,0.00571725,0.007867909
2004-01-09,1,1,0.7107377,0.2655977,0.7107377,0.009617598,0.014046987
2004-01-12,1,1,0.7112197,0.26811707,0.7112197,0.008764769,0.011898407
2004-01-13,1,1,0.698303,0.26988757,0.698303,0.013555362,0.01825404
2004-01-14,1,1,0.7074745,0.27031872,0.7074745,0.009099153,0.0131076025
2004-01-15,0,0,0.41831496,0.41831496,0.3502412,0.09110262,0.14034116
2004-01-16,0,0,0.45243263,0.45243263,0.32698205,0.08326801,0.13731731
2004-01-20,0,0,0.4295331,0.4295331,0.33059976,0.09272576,0.1471414
2004-01-21,0,0,0.4100798,0.4100798,0.35152936,0.09275421,0.14563665
2004-01-22,0,0,0.3993492,0.3993492,0.34531185,0.10559838,0.14974053
2004-01-23,0,0,0.3956653,0.3956653,0.32902458,0.1070807,0.16822942
2004-01-26,0,0,0.39940527,0.39940527,0.34268358,0.09603431,0.16187678
2004-01-27,2,2,0.87552303,0.040576,0.038883638,0.87552303,0.04501747
2004-01-28,0,0,0.41036487,0.41036487,0.32301182,0.102877885,0.16374545
2004-01-29,2,2,0.8472595,0.057597738,0.04709938,0.8472595,0.04804339
2004-01-30,2,2,0.887182,0.03551269,0.0336726,0.887182,0.043632742
2004-02-02,2,2,0.8673945,0.04366711,0.03786807,0.8673945,0.051070254
2004-02-03,0,0,0.41544008,0.41544008,0.32306626,0.11271378,0.14877988
2004-02-04,0,0,0.41950104,0.41950104,0.33222324,0.10166031,0.14661539
2004-02-05,0,0,0.35669532,0.35669532,0.33971497,0.12615146,0.17743818
2004-02-06,0,0,0.35399738,0.35399738,0.31345686,0.13410021,0.1984455
2004-02-09,1,1,0.3436669,0.32874942,0.3436669,0.13663818,0.19094549
2004-02-10,0,0,0.349226,0.349226,0.30192995,0.1420952,0.20674886
2004-02-11,0,0,0.3660946,0.3660946,0.3035731,0.1242922,0.20604014
2004-02-12,0,0,0.344244,0.344244,0.3017469,0.13074787,0.22326119
2004-02-13,0,0,0.39363992,0.39363992,0.28383374,0.1202645,0.20226185
2004-02-17,0,0,0.3407714,0.3407714,0.3000639,0.12175409,0.23741056
2004-02-18,0,0,0.3232822,0.3232822,0.30633157,0.14309064,0.22729559
2004-02-19,0,0,0.33398452,0.33398452,0.30982372,0.12902279,0.22716899
2004-02-20,0,0,0.34060705,0.34060705,0.31311822,0.12522933,0.22104543
2004-02-23,1,1,0.33715597,0.33178982,0.33715597,0.12722145,0.20383273
2004-02-24,0,0,0.36487582,0.36487582,0.31347528,0.11884705,0.20280182
2004-02-25,0,0,0.3375111,0.3375111,0.3049948,0.13252985,0.22496428
2004-02-26,1,0,0.3303442,0.32803008,0.3303442,0.13565831,0.20596744
2004-02-27,0,0,0.33155552,0.33155552,0.3092371,0.116657026,0.24255036
2004-03-01,0,0,0.33026275,0.33026275,0.31337222,0.14818993,0.20817512
2004-03-02,1,1,0.33339205,0.32949585,0.33339205,0.10373936,0.23337273
2004-03-03,0,0,0.33441707,0.33441707,0.30091223,0.13071989,0.23395085
2004-03-04,0,0,0.33000597,0.33000597,0.31431633,0.1387193,0.21695839
2004-03-05,0,0,0.33930847,0.33930847,0.3169187,0.114042245,0.22973056
2004-03-08,0,0,0.35178185,0.35178185,0.30665186,0.12362429,0.217942
2004-03-09,0,0,0.4218658,0.4218658,0.31128755,0.09172144,0.17512523
2004-03-10,0,0,0.4231772,0.4231772,0.3417646,0.09032389,0.14473431
2004-03-11,0,0,0.40542626,0.40542626,0.33177528,0.10625598,0.15654251
2004-03-12,0,0,0.40254143,0.40254143,0.3319421,0.1117649,0.15375149
2004-03-15,0,0,0.52307993,0.52307993,0.2818689,0.09397135,0.10107983
2004-03-16,0,0,0.3726932,0.3726932,0.3457185,0.11350397,0.16808426
2004-03-17,0,0,0.3631704,0.3631704,0.34217668,0.105047524,0.18960543
2004-03-18,0,0,0.41844594,0.41844594,0.30779502,0.1148692,0.1588898
2004-03-19,0,0,0.43863794,0.43863794,0.3182649,0.10212773,0.14096944
2004-03-22,0,0,0.4351507,0.4351507,0.3195606,0.11271312,0.13257556
2004-03-23,2,2,0.9020235,0.028682305,0.026070913,0.9020235,0.043223318
2004-03-24,2,2,0.9059262,0.024619237,0.024051294,0.9059262,0.045403168
2004-03-25,2,2,0.88599086,0.037937555,0.03216156,0.88599086,0.043910038
2004-03-26,2,2,0.9117448,0.01919332,0.018695833,0.9117448,0.05036619
2004-03-29,2,2,0.92424893,0.015568618,0.01406379,0.92424893,0.046118703
2004-03-30,2,2,0.9218214,0.014524492,0.013166398,0.9218214,0.05048764
2004-03-31,2,2,0.93739456,0.012690595,0.011721852,0.93739456,0.038192958
2004-04-01,2,2,0.9302061,0.016929414,0.015090625,0.9302061,0.037773903
2004-04-02,2,2,0.92153305,0.0177954,0.016003478,0.92153305,0.04466809
2004-04-05,2,2,0.93024874,0.01355394,0.012582851,0.93024874,0.04361448
2004-04-06,2,2,0.9152979,0.020362698,0.017478062,0.9152979,0.046861395
2004-04-07,2,2,0.91828424,0.01942751,0.017338162,0.91828424,0.044950087
2004-04-08,2,2,0.8905647,0.021068254,0.017070763,0.8905647,0.07129624
2004-04-12,2,2,0.910604,0.016199525,0.013752696,0.910604,0.05944379
2004-04-13,0,0,0.35091648,0.35091648,0.3089137,0.13111027,0.20905958
2004-04-14,0,0,0.3519576,0.3519576,0.33547726,0.11279661,0.19976847
2004-04-15,0,0,0.35489383,0.35489383,0.3295071,0.11126048,0.20433857
2004-04-16,0,0,0.3451058,0.3451058,0.3299863,0.119193025,0.2057148
2004-04-19,1,1,0.35382533,0.34658614,0.35382533,0.11353863,0.18604983
2004-04-20,0,0,0.3615695,0.3615695,0.3465229,0.12019208,0.17171557
2004-04-21,0,0,0.38587952,0.38587952,0.3314706,0.12534235,0.15730752
2004-04-22,0,0,0.38748178,0.38748178,0.3547585,0.091073,0.16668673
2004-04-23,0,0,0.3843566,0.3843566,0.35038403,0.09789782,0.16736162
2004-04-26,0,0,0.37249342,0.37249342,0.33695945,0.12112904,0.16941811
2004-04-27,0,0,0.39395937,0.39395937,0.31785482,0.107716195,0.18046962
2004-04-28,0,0,0.43069527,0.43069527,0.32320324,0.090833515,0.155268
2004-04-29,0,0,0.37585387,0.37585387,0.36111656,0.09422669,0.1688029
2004-04-30,0,0,0.44110844,0.44110844,0.33359042,0.09265875,0.13264243
2004-05-03,0,0,0.38009155,0.38009155,0.34234193,0.10947924,0.16808729
2004-05-04,0,0,0.36686286,0.36686286,0.35674712,0.096446045,0.179944
2004-05-05,0,0,0.37448826,0.37448826,0.31033054,0.10848814,0.20669301
2004-05-06,0,0,0.46604857,0.46604857,0.31531438,0.08108074,0.13755636
2004-05-07,0,0,0.51753896,0.51753896,0.30191052,0.06945392,0.11109662
2004-05-10,0,0,0.41050613,0.41050613,0.33433923,0.101533145,0.15362145
2004-05-11,0,0,0.4088007,0.4088007,0.3415544,0.107403845,0.14224105
2004-05-12,0,0,0.40351185,0.40351185,0.32205176,0.11194253,0.1624939
2004-05-13,0,0,0.43257055,0.43257055,0.30704808,0.10104802,0.15933336
2004-05-14,0,0,0.4112881,0.4112881,0.31797287,0.10020708,0.17053194
2004-05-17,3,3,0.9514265,0.026740642,0.010683215,0.011149655,0.9514265
2004-05-18,3,3,0.9613023,0.018643962,0.008853838,0.011199991,0.9613023
2004-05-19,3,3,0.97624326,0.0114454115,0.0050451127,0.0072662286,0.97624326
2004-05-20,3,3,0.97231674,0.012798496,0.0065020584,0.008382728,0.97231674
2004-05-21,0,0,0.4033312,0.4033312,0.28281337,0.091645926,0.22220956
2004-05-24,3,3,0.9703831,0.013034114,0.0071978406,0.0093849795,0.9703831
2004-05-25,0,0,0.3548135,0.3548135,0.27700838,0.1128267,0.25535145
2004-05-26,0,0,0.36073315,0.36073315,0.27387616,0.11981275,0.24557795
2004-05-27,0,0,0.33972088,0.33972088,0.27446845,0.12323928,0.26257142
2004-05-28,0,0,0.33024594,0.33024594,0.28670657,0.13829516,0.24475233
2004-06-01,0,0,0.3524495,0.3524495,0.2799232,0.13184653,0.23578078
2004-06-02,2,2,0.89551395,0.024011537,0.021964043,0.89551395,0.05851056
2004-06-03,2,2,0.8287321,0.03321819,0.026752198,0.8287321,0.111297525
2004-06-04,0,0,0.34714362,0.34714362,0.28981292,0.1383894,0.22465406
2004-06-07,2,2,0.9109092,0.018810527,0.0157728,0.9109092,0.05450749
2004-06-08,2,2,0.9036185,0.02082368,0.017585866,0.9036185,0.05797193
2004-06-09,2,2,0.909673,0.016675154,0.015318832,0.909673,0.05833307
2004-06-10,2,2,0.9161324,0.019745322,0.01875292,0.9161324,0.045369398
2004-06-14,2,2,0.9148386,0.016865084,0.014997039,0.9148386,0.05329923
2004-06-15,2,2,0.89743,0.020846307,0.017418018,0.89743,0.064305656
2004-06-16,2,2,0.9102276,0.023633165,0.022195214,0.9102276,0.043944065
2004-06-17,2,2,0.9125218,0.020527704,0.019036585,0.9125218,0.047913924
2004-06-18,2,2,0.9001069,0.027151907,0.025335772,0.9001069,0.047405392
2004-06-21,2,2,0.89180833,0.028354036,0.024954302,0.89180833,0.054883372
2004-06-22,2,2,0.84708446,0.04743289,0.03872571,0.84708446,0.06675696
2004-06-23,2,2,0.82660264,0.06108935,0.050989475,0.82660264,0.06131853
2004-06-24,2,2,0.84507567,0.045460854,0.040288765,0.84507567,0.06917474
2004-06-25,0,0,0.34890178,0.34890178,0.3379353,0.11441528,0.19874762
2004-06-28,2,2,0.8784618,0.036303584,0.031068938,0.8784618,0.054165736
2004-06-29,2,2,0.8764804,0.037387546,0.033000063,0.8764804,0.053132057
2004-06-30,2,2,0.87898594,0.030207792,0.028087584,0.87898594,0.06271872
2004-07-01,2,2,0.84692955,0.042213928,0.036915615,0.84692955,0.07394091
2004-07-02,2,2,0.8104625,0.052933335,0.04305448,0.8104625,0.09354966
2004-07-06,0,0,0.3989878,0.3989878,0.33721766,0.100126006,0.1636685
2004-07-07,0,0,0.35991606,0.35991606,0.34970248,0.10935887,0.18102257
2004-07-08,0,0,0.37814668,0.37814668,0.3430617,0.11380005,0.1649916
2004-07-09,0,0,0.36320856,0.36320856,0.3579704,0.112669386,0.16615163
2004-07-12,0,0,0.38601568,0.38601568,0.32010838,0.111810505,0.18206538
2004-07-13,0,0,0.39166963,0.39166963,0.29669452,0.11639453,0.19524133
2004-07-14,1,0,0.38264862,0.37754062,0.38264862,0.08940146,0.15040928
2004-07-15,0,0,0.39945316,0.39945316,0.36013958,0.09187017,0.1485371
2004-07-16,0,0,0.40002778,0.40002778,0.33016112,0.095623754,0.17418732
2004-07-19,0,0,0.3723069,0.3723069,0.30980852,0.10467566,0.21320887
2004-07-20,0,0,0.4019643,0.4019643,0.2873602,0.09458458,0.21609092
2004-07-21,0,0,0.46305224,0.46305224,0.28929555,0.075402245,0.17224997
2004-07-22,0,0,0.35453475,0.35453475,0.34029436,0.0922086,0.21296231
2004-07-23,0,0,0.42373872,0.42373872,0.31772348,0.08513554,0.17340225
2004-07-26,0,0,0.47742888,0.47742888,0.29610935,0.07637299,0.15008877
2004-07-27,0,0,0.39575568,0.39575568,0.3374314,0.096435554,0.17037737
2004-07-28,0,0,0.4638175,0.4638175,0.28085792,0.083556265,0.1717683
2004-07-29,0,0,0.41189185,0.41189185,0.26570034,0.10065823,0.2217496
2004-07-30,0,0,0.43266067,0.43266067,0.2805461,0.09182525,0.19496803
2004-08-02,0,0,0.94144297,0.94144297,0.046480745,0.0043911897,0.007685116
2004-08-03,0,0,0.96411824,0.96411824,0.029617844,0.001887011,0.004376923
2004-08-04,0,0,0.9567351,0.9567351,0.036503907,0.0019416778,0.0048193745
2004-08-05,0,0,0.96202594,0.96202594,0.031395644,0.0019172132,0.0046611917
2004-08-06,0,0,0.9446704,0.9446704,0.043865293,0.0042544324,0.0072099906
2004-08-09,0,0,0.9430689,0.9430689,0.044202805,0.004153838,0.008574491
2004-08-10,0,0,0.94333506,0.94333506,0.04468623,0.0043557915,0.007622883
2004-08-11,0,0,0.9416299,0.9416299,0.046500698,0.004663159,0.0072062467
2004-08-12,0,0,0.39149895,0.39149895,0.34710887,0.09994913,0.16144302
2004-08-13,0,0,0.42888984,0.42888984,0.35081217,0.09065378,0.12964422
2004-08-16,0,0,0.9479653,0.9479653,0.041325737,0.0043315915,0.006377434
2004-08-17,0,0,0.94820255,0.94820255,0.040660754,0.0046319636,0.0065047345
2004-08-18,0,0,0.93749213,0.93749213,0.048731986,0.0061871097,0.007588763
2004-08-19,0,0,0.94728833,0.94728833,0.041720618,0.0047241654,0.006266881
2004-08-20,0,0,0.4052607,0.4052607,0.3061497,0.10437826,0.18421131
2004-08-23,0,0,0.3731086,0.3731086,0.278883,0.12544161,0.2225668
2004-08-24,0,0,0.36245534,0.36245534,0.28227517,0.12070381,0.23456568
2004-08-25,0,0,0.35724494,0.35724494,0.28266945,0.13363405,0.22645158
2004-08-26,0,0,0.33728543,0.33728543,0.28955615,0.13798952,0.23516893
2004-08-27,0,0,0.34174606,0.34174606,0.28043935,0.13385446,0.24396008
2004-08-30,0,0,0.3371559,0.3371559,0.32690698,0.10398051,0.23195665
2004-08-31,0,0,0.34838426,0.34838426,0.31170532,0.110258244,0.22965218
2004-09-01,0,0,0.33348835,0.33348835,0.30941385,0.1165997,0.24049811
2004-09-02,0,0,0.3346081,0.3346081,0.3061126,0.12103508,0.23824419
2004-09-03,0,0,0.3239388,0.3239388,0.30830744,0.12281609,0.24493772
2004-09-07,0,0,0.33884582,0.33884582,0.3303127,0.12060609,0.21023537
2004-09-08,0,0,0.3391633,0.3391633,0.311499,0.12709355,0.22224414
2004-09-09,0,0,0.3199964,0.3199964,0.30296174,0.13104722,0.24599467
2004-09-10,0,0,0.34943882,0.34943882,0.3263261,0.11712969,0.20710535
2004-09-13,0,0,0.33503786,0.33503786,0.30445763,0.10964032,0.25086418
2004-09-14,0,0,0.33977494,0.33977494,0.3111741,0.1200076,0.22904338
2004-09-15,0,0,0.3626926,0.3626926,0.2984055,0.12231066,0.21659124
2004-09-16,0,0,0.33514094,0.33514094,0.3059508,0.12702332,0.23188496
2004-09-17,0,0,0.34074083,0.34074083,0.30686635,0.12585987,0.22653292
2004-09-20,0,0,0.33275387,0.33275387,0.29139733,0.13602602,0.23982276
2004-09-21,0,0,0.3311499,0.3311499,0.31977227,0.12653528,0.22254252
2004-09-22,0,0,0.36532795,0.36532795,0.31563652,0.11498159,0.20405392
2004-09-23,0,0,0.35993662,0.35993662,0.31121877,0.12373177,0.20511277
2004-09-24,1,1,0.35035443,0.32286867,0.35035443,0.1210888,0.2056881
2004-09-27,0,0,0.3897185,0.3897185,0.31632435,0.10491919,0.18903796
2004-09-28,0,0,0.3548651,0.3548651,0.3170304,0.120990805,0.20711367
2004-09-29,0,0,0.3271996,0.3271996,0.3056397,0.12630126,0.24085946
2004-09-30,0,0,0.35626125,0.35626125,0.30557573,0.10700699,0.23115604
2004-10-01,0,0,0.34052446,0.34052446,0.3197512,0.10375777,0.23596655
2004-10-04,0,0,0.33839035,0.33839035,0.2701986,0.1227364,0.26867458
2004-10-05,0,0,0.32840535,0.32840535,0.2705802,0.139904,0.26111042
2004-10-06,0,0,0.35003123,0.35003123,0.28346223,0.12665829,0.2398483
2004-10-07,0,0,0.3477026,0.3477026,0.29127234,0.12407439,0.2369507
2004-10-08,0,0,0.34904933,0.34904933,0.28774282,0.11819318,0.2450146
2004-10-11,0,0,0.35385695,0.35385695,0.28401428,0.1455761,0.21655267
2004-10-12,0,0,0.90561754,0.90561754,0.068870425,0.012106255,0.013405818
2004-10-13,0,0,0.39386216,0.39386216,0.3104442,0.1107204,0.18497318
2004-10-14,0,0,0.3505781,0.3505781,0.3463687,0.110914,0.1921392
2004-10-15,0,0,0.33542538,0.33542538,0.33388695,0.12567009,0.20501761
2004-10-18,1,1,0.36954328,0.3361659,0.36954328,0.11247485,0.18181594
2004-10-19,0,0,0.9096288,0.9096288,0.06765022,0.0116644995,0.011056531
2004-10-20,0,0,0.90342575,0.90342575,0.07254445,0.012178359,0.011851412
2004-10-21,0,0,0.9047036,0.9047036,0.07281197,0.011464305,0.0110201165
2004-10-22,0,0,0.42808434,0.42808434,0.31667495,0.10498637,0.15025434
2004-10-25,0,0,0.4609747,0.4609747,0.29882643,0.106530644,0.13366826
2004-10-26,0,0,0.40977097,0.40977097,0.3102344,0.10588763,0.17410697
2004-10-27,0,0,0.3916862,0.3916862,0.29902944,0.10938808,0.19989626
2004-10-28,0,0,0.37679553,0.37679553,0.2962272,0.12156399,0.20541328
2004-10-29,0,0,0.38612854,0.38612854,0.297436,0.1160579,0.20037757
2004-11-01,0,0,0.39764082,0.39764082,0.2905519,0.123332925,0.18847434
2004-11-02,0,0,0.36830807,0.36830807,0.3040278,0.11782959,0.20983459
2004-11-03,0,0,0.3687146,0.3687146,0.283613,0.12211559,0.22555684
2004-11-04,0,0,0.36816838,0.36816838,0.30150515,0.124343485,0.20598294
2004-11-05,0,0,0.4054694,0.4054694,0.32485417,0.10472954,0.16494694
2004-11-08,0,0,0.38512492,0.38512492,0.34028828,0.11287946,0.16170733
2004-11-09,0,0,0.36666694,0.36666694,0.32765207,0.116868354,0.18881263
2004-11-10,0,0,0.33727393,0.33727393,0.32057068,0.13266785,0.20948756
2004-11-11,0,0,0.36640754,0.36640754,0.3238643,0.1080651,0.201663
2004-11-12,0,0,0.37134168,0.37134168,0.32699502,0.09663261,0.2050307
2004-11-15,0,0,0.37631735,0.37631735,0.3367134,0.113928914,0.17304035
2004-11-16,0,0,0.34910202,0.34910202,0.31306544,0.12587807,0.21195447
2004-11-17,0,0,0.3472298,0.3472298,0.32491687,0.109350674,0.21850264
2004-11-18,0,0,0.32613173,0.32613173,0.31706968,0.11550391,0.24129473
2004-11-19,0,0,0.33253938,0.33253938,0.310711,0.15148146,0.20526814
2004-11-22,0,0,0.374957,0.374957,0.35694155,0.10838956,0.1597119
2004-11-23,0,0,0.35936734,0.35936734,0.303579,0.13480224,0.20225137
2004-11-24,0,0,0.36134362,0.36134362,0.3371173,0.11315545,0.18838358
2004-11-26,0,0,0.3108091,0.3108091,0.30003798,0.16839765,0.2207553
2004-11-29,2,2,0.9226758,0.020589644,0.021287344,0.9226758,0.035447273
2004-11-30,2,2,0.9180376,0.017000943,0.015691172,0.9180376,0.049270373
2004-12-01,2,2,0.886985,0.03847022,0.033356037,0.886985,0.041188803
2004-12-02,2,2,0.90200084,0.030374186,0.025874153,0.90200084,0.04175077
2004-12-03,0,0,0.33364114,0.33364114,0.31906283,0.14830267,0.19899337
2004-12-06,2,2,0.902348,0.02692346,0.02500327,0.902348,0.04572532
2004-12-07,2,2,0.8770716,0.039598018,0.037074514,0.8770716,0.04625584
2004-12-08,2,2,0.8984528,0.030405104,0.028624697,0.8984528,0.042517286
2004-12-09,2,2,0.8863156,0.034814157,0.033085886,0.8863156,0.045784336
2004-12-10,2,2,0.8723903,0.038758375,0.035679244,0.8723903,0.05317211
2004-12-13,2,2,0.9005925,0.025817374,0.02457724,0.9005925,0.049012914
2004-12-14,2,2,0.8850195,0.028962374,0.028123125,0.8850195,0.057895083
2004-12-15,2,2,0.88885474,0.033150386,0.03188226,0.88885474,0.046112556
2004-12-16,2,2,0.8950687,0.02948047,0.028652802,0.8950687,0.046797987
2004-12-17,2,2,0.89871997,0.03130883,0.029891765,0.89871997,0.040079433
2004-12-20,2,2,0.8871935,0.034370694,0.029993122,0.8871935,0.048442647
2004-12-21,0,0,0.36102572,0.36102572,0.31008726,0.12074664,0.20814037
2004-12-22,2,2,0.8890409,0.031757843,0.031578224,0.8890409,0.04762305
2004-12-23,0,0,0.33348355,0.33348355,0.29289606,0.13183387,0.24178648
2004-12-27,0,0,0.3186094,0.3186094,0.2980459,0.14532922,0.23801549
2004-12-28,0,0,0.31169912,0.31169912,0.2972671,0.13590248,0.25513127
2004-12-29,0,0,0.32105097,0.32105097,0.31931657,0.1292258,0.23040666
2004-12-30,1,1,0.34289765,0.33753356,0.34289765,0.12197563,0.1975932
2004-12-31,1,1,0.3282245,0.31636176,0.3282245,0.1456923,0.20972145
2005-01-03,0,0,0.35993457,0.35993457,0.33651027,0.10903875,0.19451647
2005-01-04,0,0,0.3656254,0.3656254,0.3379252,0.11589456,0.18055485
2005-01-05,0,0,0.35461333,0.35461333,0.3485705,0.11158475,0.18523145
2005-01-06,0,0,0.39346704,0.39346704,0.32325995,0.109569006,0.17370403
2005-01-07,0,0,0.9327905,0.9327905,0.050719365,0.007941459,0.008548688
2005-01-10,0,0,0.3756355,0.3756355,0.30253586,0.10887083,0.21295786
2005-01-11,0,0,0.35366145,0.35366145,0.32951155,0.10712295,0.20970403
2005-01-12,0,0,0.94302696,0.94302696,0.043522503,0.006928183,0.0065223905
2005-01-13,0,0,0.4782773,0.4782773,0.28105533,0.076181926,0.16448537
2005-01-14,0,0,0.3389883,0.3389883,0.3028539,0.11436141,0.2437964
2005-01-18,0,0,0.3346947,0.3346947,0.28325728,0.12206989,0.25997812
2005-01-19,0,0,0.35568357,0.35568357,0.34975433,0.09340227,0.20115982
2005-01-20,0,0,0.44544175,0.44544175,0.28443977,0.07660634,0.19351214
2005-01-21,0,0,0.4150391,0.4150391,0.3063291,0.08264338,0.19598836
2005-01-24,0,0,0.3629252,0.3629252,0.27974984,0.1013575,0.25596747
2005-01-25,0,0,0.4049188,0.4049188,0.26985368,0.09902824,0.22619925
2005-01-26,0,0,0.34914127,0.34914127,0.26583046,0.09914574,0.28588253
